split,row_i,n_points,n_classes_present,classes_present,only_bg,bg_points,fg_points
train,1548,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1549,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1550,8192,1,0,1,8192,0
train,1551,8192,1,0,1,8192,0
train,1552,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1553,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1554,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
train,1555,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
train,1556,8192,1,0,1,8192,0
train,1557,8192,1,0,1,8192,0
train,1558,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1559,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1560,8192,12,"0,1,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1561,8192,12,"0,1,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1562,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1563,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1564,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1565,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1566,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1567,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1568,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1569,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1570,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1571,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1572,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1573,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1574,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1575,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1576,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1577,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1578,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1579,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1580,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1581,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1582,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1583,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1584,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1585,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1586,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1587,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1588,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1589,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1590,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1591,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1592,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1593,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1594,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1595,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1596,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
train,1597,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
train,1598,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1599,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1600,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,13,14",0,6554,1638
train,1601,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,13,14",0,6554,1638
train,1602,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1603,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1604,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1605,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1606,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1607,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1608,8192,10,"0,1,2,4,6,8,9,11,12,13",0,6554,1638
train,1609,8192,10,"0,1,2,4,6,8,9,11,12,13",0,6554,1638
train,1610,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1611,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1612,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1613,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1614,8192,1,0,1,8192,0
train,1615,8192,1,0,1,8192,0
train,1616,8192,14,"0,1,2,3,4,5,6,7,8,9,10,12,13,14",0,6554,1638
train,1617,8192,14,"0,1,2,3,4,5,6,7,8,9,10,12,13,14",0,6554,1638
train,1618,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1619,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1620,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1621,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1622,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1623,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1624,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1625,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1626,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1627,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1628,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1629,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1630,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1631,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1632,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1633,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1634,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1635,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1636,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1637,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1638,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1639,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1640,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1641,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1642,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1643,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1644,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1645,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1646,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1647,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1648,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1649,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1650,8192,1,0,1,8192,0
train,1651,8192,1,0,1,8192,0
train,1652,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1653,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1654,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1655,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1656,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1657,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1658,8192,13,"0,1,2,3,4,5,7,8,9,10,11,12,13",0,6554,1638
train,1659,8192,13,"0,1,2,3,4,5,7,8,9,10,11,12,13",0,6554,1638
train,1660,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1661,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1662,8192,13,"0,1,2,3,4,5,6,8,9,10,11,13,14",0,6554,1638
train,1663,8192,13,"0,1,2,3,4,5,6,8,9,10,11,13,14",0,6554,1638
train,1664,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1665,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1666,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1667,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1668,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1669,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1670,8192,12,"0,1,2,3,5,6,8,9,10,11,12,13",0,6554,1638
train,1671,8192,12,"0,1,2,3,5,6,8,9,10,11,12,13",0,6554,1638
train,1672,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1673,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1674,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1675,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1676,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1677,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1678,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1679,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1680,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1681,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1682,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1683,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1684,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1685,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1686,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1687,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1688,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1689,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1690,8192,13,"0,1,2,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1691,8192,13,"0,1,2,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1692,8192,13,"0,1,2,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1693,8192,13,"0,1,2,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1694,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1695,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1696,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1697,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1698,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1699,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1700,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1701,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1702,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1703,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1704,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1705,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1706,8192,12,"0,1,2,3,4,6,8,9,10,11,12,13",0,6554,1638
train,1707,8192,12,"0,1,2,3,4,6,8,9,10,11,12,13",0,6554,1638
train,1708,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1709,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1710,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1711,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1712,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1713,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1714,8192,13,"0,1,2,3,4,5,6,7,8,9,10,11,12",0,6554,1638
train,1715,8192,13,"0,1,2,3,4,5,6,7,8,9,10,11,12",0,6554,1638
train,1716,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1717,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1718,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1719,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1720,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1721,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1722,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1723,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1724,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1725,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1726,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1727,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1728,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1729,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1730,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1731,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1732,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1733,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1734,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1735,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1736,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1737,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1738,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1739,8192,14,"0,1,2,3,4,5,6,8,9,10,11,12,13,14",0,6554,1638
train,1740,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1741,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1742,8192,1,0,1,8192,0
train,1743,8192,1,0,1,8192,0
train,1744,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1745,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1746,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1747,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1748,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1749,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1750,8192,10,"0,1,3,5,6,7,8,11,13,14",0,6554,1638
train,1751,8192,10,"0,1,3,5,6,7,8,11,13,14",0,6554,1638
train,1752,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1753,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1754,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1755,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1756,8192,1,0,1,8192,0
train,1757,8192,1,0,1,8192,0
train,1758,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1759,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1760,8192,11,"0,1,2,4,5,6,8,9,10,11,13",0,6554,1638
train,1761,8192,11,"0,1,2,4,5,6,8,9,10,11,13",0,6554,1638
train,1762,8192,11,"0,1,2,3,4,6,8,9,11,12,13",0,6554,1638
train,1763,8192,11,"0,1,2,3,4,6,8,9,11,12,13",0,6554,1638
train,1764,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1765,8192,12,"0,1,2,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1766,8192,14,"0,1,2,3,4,5,6,7,8,9,11,12,13,14",0,6554,1638
train,1767,8192,14,"0,1,2,3,4,5,6,7,8,9,11,12,13,14",0,6554,1638
train,1768,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1769,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1770,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1771,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1772,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1773,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1774,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1775,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1776,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1777,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1778,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1779,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1780,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1781,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1782,8192,14,"0,1,2,3,4,5,6,7,8,9,11,12,13,14",0,6554,1638
train,1783,8192,14,"0,1,2,3,4,5,6,7,8,9,11,12,13,14",0,6554,1638
train,1784,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1785,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1786,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1787,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1788,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1789,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1790,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1791,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1792,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1793,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1794,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1795,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1796,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1797,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1798,8192,13,"0,1,2,3,5,6,7,8,9,10,11,13,14",0,6554,1638
train,1799,8192,13,"0,1,2,3,5,6,7,8,9,10,11,13,14",0,6554,1638
train,1800,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1801,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1802,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1803,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1804,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1805,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1806,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1807,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1808,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1809,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1810,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1811,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1812,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
train,1813,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
train,1814,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1815,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1816,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
train,1817,8192,11,"0,1,2,4,5,6,8,9,11,12,13",0,6554,1638
train,1818,8192,14,"0,1,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1819,8192,14,"0,1,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1820,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1821,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1822,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1823,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1824,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1825,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1826,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1827,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1828,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1829,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1830,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1831,8192,14,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",0,6554,1638
train,1832,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1833,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1834,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1835,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1836,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1837,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1838,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1839,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1840,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1841,8192,15,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",0,6554,1638
train,1842,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1843,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1844,8192,10,"0,1,2,3,5,6,8,9,12,13",0,6554,1638
train,1845,8192,10,"0,1,2,3,5,6,8,9,12,13",0,6554,1638
train,1846,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1847,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1848,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
train,1849,8192,13,"0,1,2,3,4,5,6,8,9,10,11,12,13",0,6554,1638
